"reportedTimestamp","eventDate","eventTime","shape","duration","witnesses","weather","firstName","lastName","latitude","longitude","sighting","physicalEvidence","contact","researchOutcome"
"1976-11-16T06:18:49.786Z","1976-11-15","21:36","sphere",100,5,"stormy","Taurean","Brown","41.6413889",-80.1516667,"Y","N","N","probable"
"1988-07-14T02:11:29.460Z","1988-07-12","17:33","disk",55,5,"stormy","Enrique","Farrell","31.2577778",-95.9780556,"Y","N","N","explained"
"1997-07-28T06:34:58.066Z","1997-07-26","10:53","sphere",50,5,"rain","Chad","Carroll","39.5122222",-76.7697222,"Y","N","N","probable"
"2013-12-21T11:44:11.441Z","2013-12-19","22:38","disk",29,5,"snow","Richard","Muller","41.611143",-86.722719,"Y","N","N","explained"
"1970-12-24T11:33:43.672Z","1970-12-24","10:23","disk",71,5,"snow","Alayna","Bins","43.2127778",-75.4561111,"Y","N","N","explained"
"1987-02-05T01:15:26.762Z","1987-01-30","10:43","disk",66,5,"mostly cloudy","Claudia","Mohr","38.7744444",-75.1397222,"Y","N","N","explained"
"1984-05-23T23:01:31.854Z","1984-05-21","08:55","circle",2,5,"fog","Isaac","Bogan","42.2711111",-95.0927778,"Y","N","N","explained"
"2016-11-02T01:54:33.547Z","2016-10-28","17:39","circle",99,5,"partly cloudy","Myra","Nolan","35.9736111",-112.1258333,"Y","Y","Y","explained"
"1990-06-18T18:44:40.966Z","1990-06-17","18:47","circle",13,5,"partly cloudy","Ezequiel","Schmitt","36.0725000",-79.7922222,"Y","N","N","explained"
"2004-08-02T21:54:13.356Z","2004-08-02","16:56","disk",67,5,"mostly cloudy","Laila","Witting","42.3086111",-83.4822222,"Y","N","N","explained"
"1997-11-19T18:38:58.993Z","1997-11-16","19:01","circle",97,5,"mostly cloudy","Randal","King","39.7391667",-104.9841667,"Y","N","N","explained"
"1997-06-08T11:52:59.706Z","1997-06-01","03:42","circle",61,5,"mostly cloudy","Tiana","Hilll","43.4930556",-124.2175,"Y","N","N","explained"
"1993-11-17T10:04:29.150Z","1993-11-13","02:51","circle",27,5,"clear","Garrison","O'Hara","21.3069444",-157.8583333,"Y","N","N","explained"
"1977-08-14T01:51:34.917Z","1977-08-13","15:30","circle",83,5,"mostly cloudy","Jarrod","Romaguera","30.7436111",-98.0552778,"Y","N","N","explained"
"2001-06-06T15:25:17.321Z","2001-06-01","07:50","disk",4,5,"snow","Lesly","Walsh","39.0911111",-94.4152778,"Y","N","N","explained"
"2007-06-16T11:52:37.119Z","2007-06-09","11:23","circle",71,5,"fog","Lafayette","Lind","40.7141667",-74.0063889,"Y","N","N","explained"
"2007-05-28T07:53:00.882Z","2007-05-23","18:39","disk",38,5,"mostly cloudy","Hollie","Ondricka","32.7833333",-96.8,"Y","N","N","explained"
"1976-01-18T03:08:50.786Z","1976-01-14","11:49","disk",58,5,"clear","Haley","Russel","51.514125",-0.093689,"Y","N","N","explained"
"2005-04-02T23:09:46.462Z","2005-04-02","16:21","circle",24,5,"fog","Conner","Kshlerin","36.4011111",-93.7377778,"Y","N","N","explained"
"2002-04-14T08:58:04.996Z","2002-04-13","01:20","square",35,5,"rain","Sabrina","Blick","40.9730556",-117.7347222,"Y","N","N","unexplained"
"2005-04-20T14:49:53.052Z","2005-04-18","04:30","disk",88,5,"fog","Filomena","Wolff","37.9575000",-119.1208333,"Y","N","N","explained"
"1973-01-08T04:37:54.460Z","1973-01-07","22:19","circle",31,5,"fog","Brooks","Schneider","37.5422222",-122.515,"Y","Y","Y","explained"
"2005-12-31T11:41:10.701Z","2005-12-25","06:46","sphere",66,5,"rain","Alicia","Klein","51.5",-3.2,"Y","N","N","explained"
"1979-05-15T11:16:09.746Z","1979-05-07","06:48","sphere",74,5,"rain","Ethel","Conroy","35.0844444",-106.6505556,"Y","N","N","explained"
"1985-11-01T18:13:54.393Z","1985-11-01","01:22","disk",44,5,"snow","Arely","Hirthe","26.9338889",-80.0944444,"Y","N","N","explained"
"1980-07-23T13:59:14.259Z","1980-07-18","00:26","square",41,5,"partly cloudy","Deontae","Little","39.7391667",-104.9841667,"Y","N","N","unexplained"
"2011-03-11T09:01:24.654Z","2011-03-05","05:47","circle",60,5,"partly cloudy","Mariane","Cruickshank","44.9061111",-72.9780556,"Y","N","N","explained"
"1982-11-28T00:26:28.611Z","1982-11-25","06:20","circle",52,5,"mostly cloudy","Ceasar","Feil","37.0194444",-110.7905556,"Y","N","N","explained"
"1976-08-11T11:16:57.423Z","1976-08-06","12:19","oval",74,5,"rain","Margarita","Emmerich","46.6022222",-120.5047222,"Y","N","N","unexplained"
"1970-04-30T21:17:12.179Z","1970-04-24","13:42","circle",14,5,"stormy","Tom","Renner","33.4483333",-112.0733333,"Y","N","N","explained"
"2013-04-28T10:15:30.686Z","2013-04-20","11:38","circle",5,5,"mostly cloudy","Harley","Mertz","20.653407",-105.225332,"Y","N","N","explained"
"2015-04-07T11:02:27.167Z","2015-04-07","00:18","circle",85,5,"fog","Jeffery","Ernser","37.615223",-122.389979,"Y","N","N","explained"
"2005-06-22T10:19:14.604Z","2005-06-21","09:26","circle",5,5,"mostly cloudy","Gia","Gislason","43.9144444",-69.9658333,"Y","N","N","explained"
"2009-04-20T17:45:46.607Z","2009-04-20","13:59","circle",11,5,"mostly cloudy","Maritza","Harris","45.4077778",-122.5691667,"Y","N","N","explained"
"2018-06-27T23:31:31.960Z","2018-06-26","11:50","disk",30,5,"mostly cloudy","Isidro","Koelpin","37.615223",-122.389979,"Y","N","N","explained"
"1980-05-22T10:30:48.755Z","1980-05-19","09:05","disk",24,5,"mostly cloudy","Margarita","Hessel","41.0263889",-73.6288889,"Y","N","N","explained"
"2016-08-13T11:27:15.201Z","2016-08-08","02:58","triangle",92,5,"stormy","Aryanna","Raynor","40.5725",-111.859722,"Y","Y","Y","probable"
"1980-12-14T13:58:49.451Z","1980-12-12","02:03","circle",90,5,"clear","Craig","Lindgren","32.8744444",-95.7652778,"Y","N","N","explained"
"1986-05-04T06:15:44.140Z","1986-05-02","13:51","disk",7,5,"fog","Alexandro","Hoeger","28.0391667",-81.95,"Y","N","N","explained"
"2017-07-02T14:23:00.556Z","2017-07-02","00:16","disk",61,5,"snow","Zoey","Kihn","40.7447222",-73.9491667,"Y","N","N","explained"
"1995-09-04T18:27:02.008Z","1995-09-02","20:24","circle",11,5,"rain","Raleigh","Waelchi","34.9744444",-92.0163889,"Y","N","N","explained"
"1971-08-17T03:38:37.331Z","1971-08-09","09:35","circle",88,5,"rain","Seamus","Thompson","26.705621",-80.03643,"Y","N","N","explained"
"1993-02-06T20:11:07.406Z","1993-02-03","03:46","disk",10,5,"stormy","Aurelio","Muller","34.0522222",-118.2427778,"Y","N","N","explained"
"1992-11-16T18:25:00.263Z","1992-11-16","15:19","disk",3,5,"fog","Alejandrin","Kovacek","41.9650000",-80.4075,"Y","Y","N","explained"
"2011-11-25T01:27:57.422Z","2011-11-24","23:37","square",40,5,"mostly cloudy","Jameson","Wehner","39.8855556",-104.9866667,"Y","Y","Y","explained"
"2001-06-21T04:36:07.677Z","2001-06-18","07:42","disk",50,5,"partly cloudy","Alexander","Davis","41.8500000",-87.65,"Y","N","N","explained"
"1982-06-02T06:54:59.621Z","1982-05-31","22:22","circle",1,5,"snow","Eula","Hoppe","52.2",-105.116667,"Y","N","N","explained"
"2012-10-05T03:04:10.659Z","2012-10-02","15:30","disk",94,5,"snow","Jettie","Davis","34.0952778",-118.1261111,"Y","N","N","explained"
"1990-04-05T10:19:53.617Z","1990-04-05","03:02","disk",98,5,"mostly cloudy","Vernice","Runte","45.5236111",-122.675,"Y","N","N","explained"
"1976-02-23T10:01:10.712Z","1976-02-22","02:58","square",84,5,"rain","Dave","Spencer","47.6063889",-122.3308333,"Y","N","N","unexplained"
"2007-07-23T02:19:21.458Z","2007-07-22","22:09","circle",90,5,"rain","Lafayette","Dooley","46.0130556",-91.4844444,"Y","Y","N","explained"
"2009-10-14T15:01:30.361Z","2009-10-07","09:57","box",35,5,"rain","Rogelio","Bergnaum","41.8108333",-78.28,"Y","N","N","probable"
"1995-01-02T19:47:21.837Z","1994-12-25","20:54","circle",9,5,"rain","Charlene","Gerhold","22.0783333",-159.3219444,"Y","N","N","explained"
"2016-03-19T23:01:18.543Z","2016-03-19","21:48","disk",10,5,"stormy","Kelli","Walker","37.6688889",-122.0797222,"Y","Y","Y","explained"
"1996-04-28T22:52:11.344Z","1996-04-24","21:15","light",81,5,"snow","Jacey","Miller","39.0911111",-94.4152778,"Y","N","N","unexplained"
"2010-01-22T23:26:06.564Z","2010-01-22","06:22","disk",79,5,"snow","Scottie","Becker","28.198096",-82.432994,"Y","N","N","explained"
"1999-09-29T05:08:11.052Z","1999-09-28","22:33","light",37,5,"mostly cloudy","Lavina","Klein","33.4483333",-112.0733333,"Y","Y","Y","unexplained"
"1986-07-13T17:48:18.376Z","1986-07-12","20:16","sphere",26,5,"stormy","Manuel","Kuhn","38.2716667",-84.6863889,"Y","N","N","probable"
"2013-11-20T16:40:51.331Z","2013-11-17","05:11","circle",48,5,"clear","Albert","Johnston","40.6955556",-73.3261111,"Y","N","N","explained"
"2010-08-09T11:20:22.356Z","2010-08-08","17:15","disk",95,5,"rain","Lexi","Cartwright","39.6133333",-105.0161111,"Y","N","N","explained"
"1995-04-23T06:46:09.469Z","1995-04-17","02:57","disk",73,5,"fog","Geovany","Kunze","32.7591667",-97.7969444,"Y","N","N","explained"
"2018-02-02T04:50:13.447Z","2018-01-30","07:01","circle",54,5,"stormy","Tod","Reynolds","35.8905556",-83.7247222,"Y","N","N","explained"
"2005-11-21T10:09:04.851Z","2005-11-19","16:49","circle",75,5,"rain","Katrina","Jaskolski","40.0150000",-105.27,"Y","N","N","explained"
"2003-11-01T23:04:16.523Z","2003-11-01","16:49","circle",53,5,"clear","Greta","Pacocha","32.7833333",-96.8,"Y","N","N","explained"
"1994-03-07T20:46:54.151Z","1994-03-03","20:57","light",52,5,"stormy","Ephraim","Dare","50.885488",4.470997,"Y","N","N","unexplained"
"1973-08-18T16:31:17.401Z","1973-08-16","21:09","circle",86,5,"mostly cloudy","Jarvis","Jacobs","44.174074",-69.93356,"Y","N","N","explained"
"2000-09-07T03:02:38.598Z","2000-09-04","04:10","circle",7,5,"fog","Polly","Stanton","37.7750000",-122.4183333,"Y","N","N","explained"
"1985-05-05T14:11:29.821Z","1985-05-04","06:06","square",13,5,"fog","Dewitt","Jaskolski","32.8544444",-79.975,"Y","N","N","unexplained"
"2019-02-13T09:20:09.745Z","2019-02-05","16:39","circle",6,5,"rain","Branson","Aufderhar","37.1536111",-83.7619444,"Y","N","N","explained"
"1973-04-10T00:10:45.372Z","1973-04-09","18:27","light",86,5,"clear","Hollie","Maggio","42.8666667",-106.3125,"Y","N","N","unexplained"
"2017-11-29T03:22:56.557Z","2017-11-21","13:02","circle",30,5,"clear","Dario","Klein","35.1477778",-114.5675,"Y","N","N","explained"
"2004-09-22T16:31:03.442Z","2004-09-22","03:10","circle",40,5,"clear","Fabian","Zulauf","33.5861111",-86.2861111,"Y","N","N","explained"
"1976-12-21T23:38:33.650Z","1976-12-21","17:52","square",95,5,"stormy","Sammy","Smith","36.5950000",-82.1888889,"Y","Y","N","unexplained"
"2018-02-15T10:03:44.508Z","2018-02-14","20:48","light",95,5,"stormy","Irwin","Lindgren","43.3872222",-87.8755556,"Y","N","N","unexplained"
"2004-09-01T13:09:59.607Z","2004-08-30","13:07","circle",3,6,"clear","Ena","Abbott","52.133333",-106.666667,"Y","N","N","explained"
"2015-12-13T01:59:47.494Z","2015-12-09","14:31","disk",48,6,"rain","Leanne","Daniel","27.7519444",-98.0694444,"Y","Y","N","explained"
"2017-08-11T01:56:31.150Z","2017-08-07","06:07","circle",70,6,"mostly cloudy","Brandt","Kris","45.5600000",-123.9097222,"Y","N","N","explained"
"2006-09-16T13:21:34.618Z","2006-09-11","16:41","disk",57,6,"partly cloudy","Hermina","Lakin","38.3397222",-122.7,"Y","N","N","explained"
"1999-08-24T17:49:16.991Z","1999-08-22","22:13","disk",2,6,"rain","Oma","Schuppe","33.5205556",-86.8025,"Y","N","N","explained"
"1974-05-17T14:08:03.709Z","1974-05-12","13:06","disk",70,6,"clear","Saige","Hackett","41.7002778",-73.9213889,"Y","N","N","explained"
"2016-08-28T01:36:33.502Z","2016-08-27","01:59","light",38,6,"stormy","Eriberto","Schaden","42.3683333",-83.3527778,"Y","N","N","unexplained"
"1984-06-15T08:24:30.798Z","1984-06-09","12:31","disk",10,6,"rain","Camylle","Little","29.9116667",-95.0619444,"Y","Y","N","explained"
"2003-05-16T11:55:31.756Z","2003-05-14","09:18","disk",66,6,"rain","Alysa","Lubowitz","48.9938889",-122.7458333,"Y","N","N","explained"
"2008-11-12T07:04:40.689Z","2008-11-07","02:11","circle",37,6,"rain","Mina","Reinger","33.1433333",-117.1652778,"Y","N","N","explained"
"2002-10-01T08:38:50.451Z","2002-09-27","18:29","disk",92,6,"mostly cloudy","Juliet","Schultz","35.9100000",-79.0755556,"Y","N","N","explained"
"2005-02-12T08:41:31.248Z","2005-02-09","01:52","circle",93,6,"fog","Arielle","Bergnaum","33.4222222",-111.8219444,"Y","N","N","explained"
"1972-06-03T18:02:30.026Z","1972-06-01","06:50","triangle",36,6,"rain","Juliet","Sauer","47.6063889",-122.3308333,"Y","N","N","explained"
"1972-08-03T02:03:45.728Z","1972-07-31","12:03","sphere",92,6,"snow","Ismael","Walker","39.1533333",-74.6933333,"Y","N","N","probable"
"1998-02-08T03:46:08.255Z","1998-02-06","00:07","disk",14,6,"mostly cloudy","Estella","Grady","33.8675000",-117.9972222,"Y","N","N","explained"
"2013-08-07T18:33:47.568Z","2013-08-07","08:57","disk",15,6,"snow","Lacy","Bartell","41.8238889",-71.4133333,"Y","N","N","explained"
"1984-04-16T18:50:30.004Z","1984-04-15","07:22","circle",81,6,"snow","Stella","Koss","59.402434",17.946482,"Y","Y","N","explained"
"1979-06-20T13:18:49.971Z","1979-06-19","14:28","oval",2,6,"rain","Gilberto","Jakubowski","38.9686111",-77.3413889,"Y","N","N","explained"
"2003-09-21T17:02:33.595Z","2003-09-19","17:56","disk",44,6,"stormy","Domenic","Torphy","35.0844444",-106.6505556,"Y","N","N","explained"
"2005-09-19T16:18:58.676Z","2005-09-18","04:33","disk",13,6,"mostly cloudy","Mertie","Zboncak","40.4841667",-88.9936111,"Y","N","N","explained"
"1976-10-19T09:12:59.847Z","1976-10-15","22:23","square",48,6,"clear","Duncan","Gaylord","26.9616667",-82.3527778,"Y","N","N","unexplained"
"2013-09-15T14:22:09.009Z","2013-09-12","23:55","disk",37,6,"stormy","Maverick","Lemke","34.7391667",-112.0091667,"Y","Y","Y","explained"
"2001-05-18T08:30:57.934Z","2001-05-16","09:45","circle",58,6,"snow","Lyda","Toy","50.716667",-1.883333,"Y","N","N","explained"
"1983-12-16T14:54:58.440Z","1983-12-14","13:29","disk",9,6,"mostly cloudy","Kayley","Kuvalis","42.9786111",-71.0733333,"Y","N","N","explained"
"1984-10-08T14:42:46.669Z","1984-10-05","13:54","box",97,6,"rain","Helena","Bayer","38.7302778",-82.8555556,"Y","N","N","explained"
"1997-12-17T13:42:10.897Z","1997-12-13","10:59","light",87,6,"snow","Madisyn","Dooley","39.3291667",-82.1013889,"Y","Y","Y","unexplained"
"2015-03-09T00:15:01.788Z","2015-03-08","19:50","oval",49,6,"clear","Fermin","Blanda","39.0283333",-84.2177778,"Y","N","N","explained"
"1998-01-26T17:03:16.739Z","1998-01-25","02:31","light",46,6,"stormy","Rickie","Kohler","36.6061111",-118.0619444,"Y","N","N","unexplained"
"2001-01-23T15:42:55.234Z","2001-01-21","19:44","triangle",39,6,"clear","Oran","Boehm","39.8680556",-104.9713889,"Y","Y","N","probable"
"1988-09-16T21:13:03.288Z","1988-09-12","00:21","circle",24,6,"mostly cloudy","Loyal","Will","33.1580556",-117.3497222,"Y","N","N","explained"
"1992-11-04T11:16:36.103Z","1992-11-03","10:09","disk",30,6,"partly cloudy","Justus","Bernhard","34.1733333",-118.5530556,"Y","N","N","explained"
"1974-07-18T10:09:30.240Z","1974-07-18","08:37","circle",88,6,"mostly cloudy","Citlalli","Hilpert","33.5205556",-86.8025,"Y","N","N","explained"
"1971-08-29T08:12:55.828Z","1971-08-28","21:16","disk",16,6,"fog","Orlando","Schmidt","29.7855556",-95.8241667,"Y","N","N","explained"
"1983-06-18T07:43:44.253Z","1983-06-09","09:05","square",17,6,"clear","Cory","Homenick","35.3627778",-84.2941667,"Y","Y","N","unexplained"
"1991-12-16T11:28:10.452Z","1991-12-14","03:29","disk",47,6,"fog","Abraham","Fay","44.5647222",-123.2608333,"Y","N","N","explained"
"2009-02-13T15:39:25.009Z","2009-02-13","09:40","disk",74,6,"fog","Thaddeus","Tremblay","42.883333",-79.233333,"Y","N","N","explained"
"2006-08-01T14:09:48.009Z","2006-07-31","06:01","circle",45,6,"partly cloudy","Rigoberto","Gleichner","28.198096",-82.432994,"Y","N","N","explained"
"1999-01-13T14:38:43.458Z","1999-01-10","00:22","disk",58,6,"partly cloudy","Maureen","Bernier","33.6000000",-117.6711111,"Y","N","N","explained"
"1985-12-10T02:04:07.283Z","1985-12-05","18:08","sphere",18,6,"snow","Eloy","Zboncak","40.9866667",-75.195,"Y","N","N","probable"
"1980-09-29T06:04:35.254Z","1980-09-25","07:02","circle",42,6,"mostly cloudy","Maximilian","Bashirian","33.8158333",-78.6802778,"Y","N","N","explained"
"1973-01-05T07:35:29.527Z","1973-01-05","03:38","circle",78,6,"snow","Armani","Harris","33.5508333",-79.0416667,"Y","N","N","explained"
"2015-03-01T17:41:47.329Z","2015-03-01","15:45","disk",40,6,"snow","Myron","Kertzmann","41.7013889",-71.1555556,"Y","N","N","explained"
"1979-03-05T08:13:25.667Z","1979-03-05","00:02","circle",52,6,"mostly cloudy","Evangeline","Mills","35.6869444",-105.9372222,"Y","N","N","explained"
"1985-01-27T15:39:00.312Z","1985-01-27","08:48","circle",58,6,"clear","Rafaela","Walsh","35.977039",-83.926653,"Y","N","N","explained"
"1993-03-18T13:29:54.724Z","1993-03-15","23:58","square",19,6,"partly cloudy","Jordon","Bosco","38.9583333",-122.6252778,"Y","N","N","unexplained"
"1980-10-09T19:58:33.374Z","1980-10-09","19:42","circle",40,6,"snow","Brayan","Mayert","34.9852778",-80.5497222,"Y","N","N","explained"
"2014-04-28T17:38:50.855Z","2014-04-27","05:55","triangle",17,6,"fog","Jermain","Stroman","39.0355556",-104.2966667,"Y","N","N","probable"
"1984-07-04T06:04:10.797Z","1984-07-02","02:53","disk",90,6,"mostly cloudy","Elnora","Goldner","45.2163889",-112.6366667,"Y","Y","N","explained"
"1998-03-27T08:38:10.735Z","1998-03-26","06:00","disk",69,6,"clear","Joanne","Harris","28.0194444",-82.7719444,"Y","N","N","explained"
"1981-06-10T03:25:00.309Z","1981-06-09","01:15","circle",62,6,"mostly cloudy","Germaine","Graham","28.0219444",-81.7330556,"Y","N","N","explained"
"2008-05-05T11:39:57.002Z","2008-05-03","16:03","triangle",22,6,"clear","Bernard","Swift","40.447631",-105.010887,"Y","N","N","explained"
"2014-08-12T09:57:26.384Z","2014-08-08","08:00","disk",11,6,"rain","Dock","Grimes","31.0833333",-97.6594444,"Y","N","N","explained"
"2001-05-24T11:12:42.593Z","2001-05-24","03:48","circle",34,6,"fog","Damian","Hermann","38.1494444",-79.0719444,"Y","N","N","explained"
"2007-05-12T04:38:02.302Z","2007-05-10","11:04","circle",78,6,"stormy","Tamia","Kemmer","39.7391667",-104.9841667,"Y","N","N","explained"
"1985-10-03T22:43:27.098Z","1985-10-03","03:44","disk",64,6,"mostly cloudy","Erich","Miller","42.2141667",-83.15,"Y","Y","N","explained"
"1992-08-01T23:26:38.038Z","1992-07-31","20:34","disk",90,6,"clear","Augustus","Howell","44.3",-78.333333,"Y","N","N","explained"
"1981-12-31T17:49:50.043Z","1981-12-25","13:08","triangle",17,6,"clear","Opal","Crona","40.3477778",-79.8644444,"Y","N","N","probable"
"2017-09-09T21:01:59.276Z","2017-09-08","22:29","circle",95,6,"stormy","Lea","Hand","43.6613889",-70.2558333,"Y","N","N","explained"
"1974-01-27T23:46:53.884Z","1974-01-26","05:45","sphere",54,6,"rain","Viviane","Kassulke","32.7458333",-96.9975,"Y","N","N","probable"
"1999-07-10T23:43:46.105Z","1999-07-10","01:18","triangle",92,6,"clear","Larue","McClure","46.8083333",-100.7833333,"Y","N","N","probable"
"1992-09-30T22:42:25.728Z","1992-09-29","14:33","square",93,6,"fog","Eden","Bradtke","51.131258",-0.987425,"Y","N","N","unexplained"
"1970-02-05T04:40:22.648Z","1970-01-28","20:20","triangle",47,6,"partly cloudy","Allene","O'Reilly","43.8569444",-70.1036111,"Y","N","N","probable"
"1970-02-02T05:15:50.373Z","1970-01-30","20:40","box",87,6,"rain","Amira","Schiller","33.4483333",-112.0733333,"Y","Y","N","explained"
"2003-06-12T00:16:56.426Z","2003-06-08","11:28","pyramid",12,6,"partly cloudy","Furman","Grant","36.2694444",-95.8544444,"Y","N","N","explained"
"1998-03-14T09:15:01.448Z","1998-03-14","07:01","circle",78,6,"clear","Angie","Barton","41.8500000",-87.65,"Y","N","N","explained"
"2007-03-07T08:37:37.507Z","2007-03-05","07:04","triangle",100,6,"partly cloudy","Annabelle","Hermiston","51.504286",-3.576945,"Y","N","N","probable"
"1992-12-17T18:50:00.130Z","1992-12-15","02:17","circle",74,6,"stormy","Keshaun","Hand","31.1497222",-81.4916667,"Y","N","N","explained"
"1992-04-10T14:58:59.090Z","1992-04-10","09:09","sphere",69,6,"snow","Freda","Carroll","37.9063889",-122.0638889,"Y","N","N","probable"
"1986-07-01T08:34:01.934Z","1986-06-30","19:15","box",45,6,"mostly cloudy","Retta","Marks","35.9555556",-80.0055556,"Y","N","N","explained"
"1990-08-06T23:39:02.193Z","1990-08-06","01:37","circle",32,6,"mostly cloudy","Tod","Pacocha","45.0105556",-93.4552778,"Y","N","N","explained"
"1975-05-20T12:11:51.773Z","1975-05-19","23:04","triangle",6,6,"stormy","Bailee","White","35.7452778",-81.685,"Y","N","N","probable"
"2004-09-28T15:07:08.098Z","2004-09-25","18:06","disk",18,6,"snow","Selmer","Padberg","33.5777778",-101.8547222,"Y","N","N","explained"
"1984-02-27T12:13:49.282Z","1984-02-27","09:34","light",9,6,"fog","Sadie","O'Kon","33.5980556",-117.8722222,"Y","N","N","unexplained"
"1978-05-26T00:23:52.408Z","1978-05-22","03:32","disk",60,6,"clear","Nat","Ryan","34.2366667",-84.4908333,"Y","N","N","explained"
"2009-05-30T22:50:42.053Z","2009-05-28","06:29","circle",61,6,"partly cloudy","Lenora","Wyman","30.3319444",-81.6558333,"Y","N","N","explained"
"2011-06-05T15:28:21.720Z","2011-06-01","12:43","triangle",92,6,"rain","Marina","Lesch","40.9311111",-73.8991667,"Y","N","N","probable"
"1996-02-16T06:24:16.120Z","1996-02-13","11:59","circle",69,6,"fog","Whitney","Gottlieb","26.6402778",-81.8725,"Y","Y","Y","explained"
"2003-10-22T08:21:01.082Z","2003-10-21","03:35","circle",27,6,"stormy","Otto","O'Hara","33.1030556",-96.6702778,"Y","N","N","explained"
"1989-05-03T03:01:15.901Z","1989-05-02","04:50","disk",58,6,"snow","Marcelo","Bruen","34.1477778",-118.1436111,"Y","N","N","explained"
"2007-01-13T20:46:21.055Z","2007-01-10","18:17","circle",68,6,"rain","Jodie","Spinka","36.8527778",-75.9783333,"Y","Y","Y","explained"
"1993-02-21T18:52:56.239Z","1993-02-19","22:05","disk",16,6,"snow","Alycia","Greenfelder","39.935301",-104.87497,"Y","N","N","explained"
"2004-03-20T22:43:37.284Z","2004-03-14","21:51","disk",3,6,"mostly cloudy","Giovanna","Bergnaum","33.3583333",-93.5775,"Y","N","N","explained"
"1972-04-29T19:37:08.399Z","1972-04-26","18:09","light",61,6,"mostly cloudy","Ardith","Beahan","42.4602778",-71.3494444,"Y","N","N","unexplained"
"2002-06-03T22:56:57.604Z","2002-06-03","11:00","square",35,6,"fog","Toby","Effertz","40.9463889",-73.0697222,"Y","N","N","unexplained"
"1992-05-04T07:25:03.398Z","1992-05-01","07:01","circle",49,6,"mostly cloudy","Deshaun","Yost","40.4147222",-74.3658333,"Y","N","N","explained"
"2011-05-12T23:22:06.841Z","2011-05-12","21:50","circle",43,6,"mostly cloudy","Alfred","Muller","33.4483333",-112.0733333,"Y","N","N","explained"
"1985-12-04T13:57:10.733Z","1985-12-02","04:49","disk",43,6,"rain","Treva","Hirthe","39.9536111",-74.1983333,"Y","N","N","explained"
"1999-02-13T15:37:32.671Z","1999-02-11","12:28","square",55,6,"clear","Fredy","Stamm","30.6377778",-97.5405556,"Y","N","N","unexplained"
"1990-01-12T05:33:03.350Z","1990-01-05","09:23","triangle",98,6,"mostly cloudy","Adolph","Jakubowski","34.1511111",-118.4483333,"Y","N","N","probable"
"1990-07-23T13:32:47.106Z","1990-07-19","12:06","triangle",21,6,"partly cloudy","Seamus","Murphy","45.6797222",-111.0377778,"Y","N","N","explained"
"1999-08-03T02:38:52.072Z","1999-08-02","12:36","square",9,6,"clear","Ebba","Gutkowski","40.6805556",-73.4747222,"Y","N","N","unexplained"
"1996-05-22T18:48:19.677Z","1996-05-22","06:47","circle",52,6,"mostly cloudy","Raleigh","Durgan","34.5794444",-118.1155556,"Y","Y","N","explained"
"2017-07-14T11:46:16.604Z","2017-07-13","17:24","disk",10,6,"clear","Laurel","Hayes","44.8486111",-74.2952778,"Y","N","N","explained"
"1980-07-07T16:15:29.662Z","1980-07-07","13:43","sphere",2,6,"stormy","Melvina","Johns","23.3441",85.309562,"Y","N","N","probable"
"1986-07-28T07:56:03.607Z","1986-07-23","12:56","light",13,6,"rain","Eduardo","Price","41.8175000",-113.3283333,"Y","N","N","unexplained"
"2002-11-29T07:11:43.284Z","2002-11-27","11:38","circle",2,6,"clear","Gia","Labadie","39.8402778",-88.9547222,"Y","N","N","explained"
"2002-01-17T19:36:01.887Z","2002-01-16","02:52","oval",59,6,"partly cloudy","Elizabeth","Swift","40.2452778",-75.65,"Y","N","N","explained"
"2014-05-28T16:43:29.619Z","2014-05-27","07:00","circle",63,6,"clear","Mckenzie","Oberbrunner","39.1836111",-96.5713889,"Y","Y","N","explained"
"2009-10-10T23:57:08.928Z","2009-10-07","07:30","circle",16,6,"fog","Robert","Cassin","38.9536111",-94.7333333,"Y","N","N","explained"
"1998-04-14T21:10:53.091Z","1998-04-14","20:01","triangle",44,6,"rain","Blanca","Simonis","44.9111111",-116.0977778,"Y","Y","N","probable"
"1981-07-27T01:43:50.275Z","1981-07-26","18:20","circle",82,6,"mostly cloudy","Lonie","Moen","48.775877",-123.255615,"Y","Y","N","explained"
"1988-06-23T04:36:49.719Z","1988-06-15","18:35","square",74,6,"snow","Augusta","Littel","37.8350000",-122.1286111,"Y","N","N","unexplained"
"2001-01-09T22:14:20.467Z","2001-01-03","09:41","light",75,6,"partly cloudy","Imani","Christiansen","34.4208333",-119.6972222,"Y","Y","N","probable"
"1980-08-03T06:11:11.572Z","1980-07-31","14:31","disk",30,6,"mostly cloudy","Nikki","Larkin","47.4830556",-122.2158333,"Y","N","N","explained"
"1990-11-18T12:28:43.179Z","1990-11-15","20:31","disk",61,6,"stormy","Veda","Gleason","34.5036111",-93.055,"Y","N","N","explained"
"1982-08-17T19:47:07.012Z","1982-08-13","02:51","circle",98,6,"stormy","Jaren","Pacocha","34.8766667",-117.1030556,"Y","N","N","explained"
"1989-06-13T12:13:06.026Z","1989-06-11","18:20","disk",17,6,"stormy","Bulah","Welch","47.626208",-122.521245,"Y","N","N","explained"
"2013-05-17T21:45:29.490Z","2013-05-17","20:03","disk",56,6,"rain","Caleigh","Jaskolski","32.767829",-117.023084,"Y","N","N","explained"
