"reportedTimestamp","eventDate","eventTime","duration","witnesses","weather","firstName","lastName","latitude","longitude","sighting","physicalEvidence","contact","researchOutcome","shape"
"2017-01-22T11:02:50.740Z","2017-01-21","05:37",5,5,"partly cloudy","Norval","Blick","42.7344444",-71.325,"Y","N","N","explained","circle"
"2010-10-23T02:15:10.933Z","2010-10-18","19:06",6,5,"partly cloudy","Janick","Swaniawski","35.2219444",-101.8308333,"Y","N","N","explained","sphere"
"2001-10-20T12:39:31.882Z","2001-10-20","06:22",100,5,"snow","Stan","Hahn","32.9155556",-117.1430556,"Y","N","N","unexplained","square"
"1970-04-03T01:32:28.915Z","1970-03-29","15:52",9,5,"mostly cloudy","Joyce","Sporer","41.5066667",-83.1466667,"Y","Y","N","explained","disk"
"1991-03-10T20:45:10.131Z","1991-03-10","13:09",2,5,"fog","Kylie","Walker","42.3333333",-88.2666667,"Y","N","N","explained","disk"
"1998-04-20T07:33:28.473Z","1998-04-16","17:03",22,5,"partly cloudy","Marvin","Ruecker","34.0005556",-81.035,"Y","N","N","explained","disk"
"1979-05-15T21:41:41.246Z","1979-05-15","02:05",33,5,"mostly cloudy","Vergie","Christiansen","51.514125",-0.093689,"Y","N","N","unexplained","square"
"2013-07-14T09:20:17.654Z","2013-07-14","01:34",68,5,"partly cloudy","Sam","Torphy","33.6888889",-78.8869444,"Y","N","N","probable","triangle"
"2007-09-12T11:55:13.816Z","2007-09-09","11:03",94,5,"stormy","Rebecca","Gleason","30.4941667",-92.4175,"Y","N","N","unexplained","light"
"1988-06-26T17:47:11.539Z","1988-06-26","17:40",30,5,"rain","Kaci","Towne","33.0738889",-106.0180556,"Y","N","N","explained","circle"
"1993-05-12T16:13:15.050Z","1993-05-05","10:47",26,5,"stormy","Bobbie","O'Hara","40.75839",-82.515447,"Y","N","N","explained","disk"
"2016-01-05T00:24:47.290Z","2016-01-03","02:57",71,5,"clear","Julia","Bosco","41.4994444",-81.6955556,"Y","N","N","explained","disk"
"1978-07-13T09:32:30.444Z","1978-07-12","08:19",28,5,"partly cloudy","Magdalena","Stokes","32.2502778",-101.4783333,"Y","N","N","unexplained","square"
"1995-06-24T16:16:09.941Z","1995-06-21","23:37",9,5,"partly cloudy","Frances","Gerlach","37.6138889",-122.4858333,"Y","N","N","explained","disk"
"1980-01-15T05:18:03.556Z","1980-01-15","04:56",31,5,"mostly cloudy","Margret","Kuhn","40.3977778",-105.0744444,"Y","N","N","explained","circle"
"1991-09-15T16:15:13.464Z","1991-09-15","02:57",15,5,"partly cloudy","Delaney","Purdy","33.729388",73.093146,"Y","N","N","unexplained","light"
"1998-07-11T16:41:02.027Z","1998-07-05","08:07",92,5,"fog","Soledad","Lockman","27.2155556",-81.8586111,"Y","N","N","explained","disk"
"1981-06-06T07:43:43.922Z","1981-06-04","23:03",67,5,"stormy","Markus","Pollich","-35.125771",147.353745,"Y","N","N","explained","circle"
"1983-07-19T17:37:15.170Z","1983-07-19","03:51",61,5,"snow","Leonardo","Bergnaum","34.2783333",-119.2922222,"Y","N","N","probable","triangle"
"2016-03-06T03:30:29.058Z","2016-02-28","03:38",88,5,"mostly cloudy","Annie","Collier","42.1013889",-72.5902778,"Y","N","N","unexplained","light"
"1988-10-16T18:06:31.214Z","1988-10-13","17:59",86,5,"partly cloudy","Raphaelle","Collins","28.1822222",-81.8241667,"Y","N","N","explained","circle"
"1979-07-18T07:52:00.428Z","1979-07-14","00:33",24,5,"stormy","Dameon","Bradtke","44.5647222",-123.2608333,"Y","Y","N","probable","triangle"
"1981-04-20T09:24:31.988Z","1981-04-14","00:08",56,5,"fog","Reese","Douglas","37.7644444",-89.335,"Y","N","N","explained","disk"
"1994-04-19T11:10:33.930Z","1994-04-19","09:58",5,5,"snow","Jennifer","Swaniawski","37.6688889",-122.0797222,"Y","N","N","explained","disk"
"1973-08-30T11:44:41.090Z","1973-08-30","07:51",3,5,"mostly cloudy","Moriah","Braun","34.9852778",-80.5497222,"Y","N","N","unexplained","square"
"2003-10-15T16:11:53.906Z","2003-10-13","06:38",23,5,"fog","Minerva","Hilpert","34.3686111",-84.9341667,"Y","Y","Y","probable","triangle"
"2003-03-02T23:09:52.079Z","2003-03-02","17:16",69,5,"clear","Forest","Strosin","35.9605556",-83.9208333,"Y","N","N","explained","disk"
"2006-10-29T01:24:03.465Z","2006-10-28","18:14",63,5,"rain","Rosina","Schinner","35.3200000",-120.0058333,"Y","N","N","probable","sphere"
"2003-01-10T17:43:42.947Z","2003-01-10","02:08",22,5,"snow","Rusty","Pouros","37.6922222",-97.3372222,"Y","Y","N","probable","sphere"
"1994-11-16T22:37:22.581Z","1994-11-11","14:55",26,5,"stormy","Ross","Anderson","45.4208333",-122.6694444,"Y","N","N","explained","disk"
"2005-12-24T03:54:37.748Z","2005-12-24","01:52",20,5,"clear","Chadd","Hilpert","36.1538889",-95.9925,"Y","N","N","explained","disk"
"2018-08-23T06:35:35.384Z","2018-08-19","05:57",33,5,"fog","Camden","Zboncak","38.3452778",-90.9808333,"Y","Y","Y","probable","sphere"
"1979-08-08T14:12:29.536Z","1979-08-08","11:28",38,5,"snow","Billy","Huels","42.9169444",-83.5063889,"Y","N","N","explained","disk"
"2002-10-20T15:52:54.669Z","2002-10-17","06:07",75,5,"mostly cloudy","Ronaldo","Conroy","-33.861481",151.205475,"Y","Y","Y","explained","disk"
"2003-05-05T07:55:11.517Z","2003-04-27","05:27",17,5,"clear","Reid","Borer","30.2263889",-93.2172222,"Y","N","N","explained","circle"
"1980-05-27T19:31:30.886Z","1980-05-24","12:22",95,5,"snow","Carolina","Collier","34.9569444",-92.4272222,"Y","N","N","unexplained","square"
"1974-06-22T14:14:47.075Z","1974-06-20","11:01",68,5,"partly cloudy","Rosamond","Rogahn","30.1763889",-85.8055556,"Y","Y","Y","explained","circle"
"2004-11-01T12:37:06.060Z","2004-10-29","15:55",91,5,"mostly cloudy","Ollie","Feeney","42.8713889",-112.4447222,"Y","N","N","unexplained","square"
"1986-04-03T02:20:31.414Z","1986-04-02","16:43",27,5,"mostly cloudy","Edward","Daniel","45.0105556",-93.4552778,"Y","Y","N","explained","circle"
"1978-04-16T02:38:29.989Z","1978-04-15","10:11",78,5,"stormy","Dallin","Schuster","33.8622222",-118.3986111,"Y","N","N","explained","circle"
"1976-10-05T18:59:01.188Z","1976-10-04","10:45",46,5,"clear","Tess","Jacobs","46.0038889",-112.5338889,"Y","N","N","unexplained","square"
"2011-04-18T12:52:10.918Z","2011-04-18","07:25",91,5,"mostly cloudy","Hobart","Kassulke","28.8002778",-81.2733333,"Y","N","N","probable","sphere"
"1986-09-16T00:31:04.658Z","1986-09-12","03:43",30,5,"snow","Mike","Schuppe","-37.822891",147.610413,"Y","N","N","explained","circle"
"1989-04-14T21:42:21.387Z","1989-04-13","19:30",36,5,"clear","Malinda","Schmitt","41.734069",-81.242025,"Y","Y","Y","explained","disk"
"1981-06-05T19:17:46.944Z","1981-06-03","22:43",28,5,"clear","Janae","Pfannerstill","33.4669444",-117.6972222,"Y","N","N","explained","disk"
"1984-05-04T22:29:57.521Z","1984-05-04","19:54",13,5,"mostly cloudy","Vicente","McDermott","29.7630556",-95.3630556,"Y","N","N","explained","disk"
"1978-07-23T07:53:41.235Z","1978-07-21","21:08",84,5,"mostly cloudy","Alanis","Hermann","38.50188",-75.748457,"Y","Y","N","explained","disk"
"1982-03-08T02:03:29.879Z","1982-03-07","05:48",41,5,"snow","Emerson","Stiedemann","43.3227778",-76.4175,"Y","N","N","explained","disk"
"2012-08-01T10:39:00.992Z","2012-07-27","17:23",88,5,"stormy","Abelardo","Haag","40.1497222",-77.1286111,"Y","N","N","probable","sphere"
"1977-02-12T13:27:27.343Z","1977-02-12","12:31",1,5,"mostly cloudy","Danny","Cummings","43.7525000",-85.1469444,"Y","N","N","explained","disk"
"1977-07-30T09:24:18.561Z","1977-07-28","17:22",75,5,"rain","Columbus","Gibson","32.9358333",-92.605,"Y","Y","N","explained","disk"
"1979-11-27T07:28:53.873Z","1979-11-24","22:12",8,5,"rain","Maximo","Walker","32.7152778",-117.1563889,"Y","Y","Y","probable","triangle"
"1994-10-03T00:32:11.769Z","1994-09-28","09:14",37,5,"clear","Thomas","Bernier","33.4041667",-79.9219444,"Y","N","N","explained","circle"
"1997-04-08T06:13:23.165Z","1997-04-05","00:10",80,5,"mostly cloudy","Makenzie","Spencer","34.6183333",-82.4780556,"Y","Y","Y","explained","circle"
"2009-12-21T23:30:24.441Z","2009-12-19","14:48",19,5,"partly cloudy","Jarret","Deckow","44.7677778",-93.2775,"Y","N","N","explained","circle"
"1986-10-17T18:48:01.256Z","1986-10-12","05:25",22,5,"partly cloudy","Soledad","Emmerich","40.0063889",-75.7036111,"Y","N","N","explained","disk"
"2017-06-29T22:40:51.927Z","2017-06-29","07:28",52,5,"partly cloudy","Birdie","Schoen","35.7972222",-82.6841667,"Y","N","N","explained","disk"
"1996-05-10T10:32:25.367Z","1996-05-04","23:36",89,5,"mostly cloudy","Mariano","Cremin","41.4858333",-73.0511111,"Y","N","N","unexplained","light"
"2013-07-16T17:22:34.622Z","2013-07-14","21:27",21,5,"stormy","Marian","Schneider","33.3966667",-84.5958333,"Y","N","N","explained","circle"
"1982-07-20T17:51:50.803Z","1982-07-17","07:39",92,5,"fog","Nya","Langosh","39.7391667",-75.5983333,"Y","N","N","explained","disk"
"1987-11-24T02:16:56.178Z","1987-11-21","21:47",9,5,"clear","Rickie","Keeling","38.9555556",-90.1866667,"Y","N","N","explained","circle"
"1982-01-19T07:55:52.132Z","1982-01-14","14:33",25,5,"snow","Carley","Buckridge","44.1102778",-70.6797222,"Y","N","N","explained","disk"
"2000-03-12T23:51:49.970Z","2000-03-09","02:58",10,5,"rain","Odessa","Satterfield","43.044848",-73.630073,"Y","N","N","explained","disk"
"1994-09-26T20:20:19.792Z","1994-09-25","19:11",25,5,"clear","Chanel","Padberg","37.7750000",-122.4183333,"Y","N","N","explained","circle"
"2008-10-26T13:27:07.959Z","2008-10-23","05:53",63,5,"stormy","Tina","Hickle","42.657798",21.153346,"Y","Y","N","explained","disk"
"1983-04-22T22:14:08.005Z","1983-04-17","11:07",83,5,"fog","Eden","Schimmel","22.1019444",-159.3086111,"Y","N","N","explained","circle"
"1981-05-17T17:05:15.087Z","1981-05-14","12:39",91,5,"mostly cloudy","Kelly","Kub","35.1822222",-83.3816667,"Y","N","N","explained","disk"
"2016-04-10T01:47:55.128Z","2016-04-10","00:09",60,5,"stormy","Haskell","Lemke","46.216667",-63.483333,"Y","N","N","explained","circle"
"2006-02-02T17:28:18.114Z","2006-01-25","09:46",20,5,"mostly cloudy","Newton","Sauer","33.6888889",-86.6833333,"Y","N","N","explained","circle"
"2017-03-20T03:01:01.391Z","2017-03-19","05:35",67,5,"clear","Dorothy","Lynch","33.5205556",-86.8025,"Y","N","N","explained","circle"
"2006-04-08T06:46:23.288Z","2006-04-05","01:14",97,5,"rain","Cristina","Ernser","38.907231",-77.036464,"Y","N","N","explained","disk"
"1975-05-14T00:31:56.012Z","1975-05-13","08:38",57,5,"snow","Jarvis","Miller","34.0005556",-81.035,"Y","N","N","explained","disk"
"1985-12-15T23:44:56.791Z","1985-12-14","13:52",4,5,"partly cloudy","Lavonne","Osinski","34.2163889",-119.0366667,"Y","N","N","unexplained","light"
"1985-09-25T16:28:38.871Z","1985-09-19","11:23",76,5,"snow","Caesar","Tremblay","40.3922222",-79.9002778,"Y","N","N","unexplained","light"
"1987-10-24T04:56:39.749Z","1987-10-17","02:52",87,5,"stormy","Jerad","Turcotte","38.4000000",-105.2166667,"Y","N","N","explained","circle"
"1990-10-17T13:24:31.652Z","1990-10-11","02:30",80,5,"rain","Ansley","Baumbach","39.0275000",-82.0338889,"Y","N","N","explained","circle"
"1996-04-14T21:39:15.203Z","1996-04-14","15:44",67,5,"mostly cloudy","Jerrold","MacGyver","41.6716667",-72.9497222,"Y","Y","Y","unexplained","square"
"2004-01-07T08:09:40.293Z","2004-01-07","01:34",5,5,"mostly cloudy","Ludwig","Kreiger","33.5805556",-112.2366667,"Y","Y","N","explained","disk"
"1976-01-28T03:42:14.353Z","1976-01-25","09:58",77,5,"mostly cloudy","Sean","Reichel","29.7855556",-95.8241667,"Y","N","N","unexplained","triangle"
"2015-09-25T13:44:56.182Z","2015-09-25","11:59",62,5,"partly cloudy","Kameron","Dietrich","52.966667",-1.166667,"Y","N","N","unexplained","light"
"1992-04-26T06:17:03.674Z","1992-04-25","17:25",97,5,"clear","Saul","Jenkins","47.9663889",-116.8675,"Y","Y","Y","probable","triangle"
"2012-01-10T17:24:11.733Z","2012-01-10","03:13",27,5,"snow","Thalia","Brekke","42.2711111",-89.0938889,"Y","N","N","probable","sphere"
"1986-11-21T04:35:47.479Z","1986-11-19","14:41",95,5,"stormy","Lyla","Adams","40.1213889",-75.3402778,"Y","N","N","unexplained","square"
"1990-03-19T23:38:16.314Z","1990-03-16","16:15",2,5,"rain","Cory","Muller","43.9705556",-89.8166667,"Y","N","N","explained","circle"
"1977-11-09T00:48:10.128Z","1977-11-07","01:28",54,5,"snow","Marianne","McClure","37.9063889",-122.0638889,"Y","N","N","unexplained","square"
"1984-05-03T07:07:10.680Z","1984-05-03","02:00",21,5,"mostly cloudy","Merl","Kautzer","36.3019444",-88.3266667,"Y","Y","Y","explained","disk"
"1997-01-01T07:12:22.239Z","1996-12-29","10:03",96,5,"rain","Aleen","Stroman","40.0377778",-76.3058333,"Y","N","N","explained","circle"
"1971-02-27T02:06:33.659Z","1971-02-26","19:30",97,5,"rain","Francesco","Zieme","34.0200000",-117.9486111,"Y","N","N","unexplained","square"
"2015-07-16T04:11:32.131Z","2015-07-10","09:33",95,5,"snow","Mervin","Waters","41.6661111",-81.3397222,"Y","N","N","explained","circle"
"2015-12-08T12:07:53.469Z","2015-12-08","06:30",86,5,"partly cloudy","Dedric","Ullrich","51.1",-115.35,"Y","N","N","explained","circle"
"1973-09-19T00:01:35.875Z","1973-09-12","15:08",36,5,"snow","Marcel","Lowe","47.7361111",-122.6452778,"Y","Y","Y","probable","triangle"
"1974-12-22T01:40:42.132Z","1974-12-15","02:17",39,5,"rain","Tracey","Parisian","33.3794444",-108.9027778,"Y","N","N","explained","circle"
"2001-01-02T14:16:33.002Z","2001-01-01","16:10",24,5,"partly cloudy","Ryley","Wunsch","38.3641667",-122.5230556,"Y","N","N","explained","disk"
"2005-08-03T14:14:53.319Z","2005-08-01","02:07",59,5,"mostly cloudy","Freeman","Bode","36.6002778",-121.8936111,"Y","N","N","probable","sphere"
"2013-09-25T04:42:59.123Z","2013-09-23","14:59",83,5,"stormy","Humberto","Walsh","42.9386111",-74.1886111,"Y","N","N","explained","circle"
"2006-07-30T23:01:45.343Z","2006-07-30","01:46",91,5,"mostly cloudy","Ryan","O'Conner","35.4661111",-82.5166667,"Y","N","N","unexplained","light"
"1976-08-02T19:40:26.303Z","1976-08-02","11:31",83,5,"rain","Simeon","Predovic","32.2216667",-110.9258333,"Y","N","N","explained","disk"
"1996-07-30T00:53:43.793Z","1996-07-28","15:06",57,5,"partly cloudy","Della","Reichel","38.917488",-77.237997,"Y","N","N","probable","sphere"
"2007-03-16T09:51:28.918Z","2007-03-12","11:39",76,5,"stormy","Cassidy","Kub","39.1911111",-106.8169444,"Y","N","N","explained","circle"
"1989-09-12T09:15:55.299Z","1989-09-10","07:09",57,5,"rain","Alysha","Boehm","32.7833333",-96.8,"Y","N","N","explained","circle"
"2011-12-10T11:56:38.457Z","2011-12-10","02:23",74,5,"clear","Domenica","Beahan","44.5197222",-67.6155556,"Y","N","N","probable","triangle"
"1996-03-04T17:32:44.477Z","1996-02-28","23:08",69,5,"stormy","Rhiannon","Altenwerth","35.6869444",-105.9372222,"Y","N","N","explained","disk"
"1970-02-01T04:51:49.945Z","1970-01-31","10:46",66,5,"snow","Nikolas","Klocko","35.4894444",-120.6697222,"Y","N","N","explained","disk"
"1988-11-15T23:37:23.642Z","1988-11-15","21:01",44,5,"clear","Lucinda","Luettgen","39.512151",-115.982003,"Y","N","N","explained","circle"
"1987-12-03T16:14:58.056Z","1987-11-30","19:18",4,5,"partly cloudy","Napoleon","Klein","39.6291667",-75.6586111,"Y","Y","Y","explained","disk"
"2010-06-30T04:44:29.178Z","2010-06-29","16:39",7,5,"fog","Mariane","Hayes","41.8455556",-87.7538889,"Y","N","N","explained","disk"
"1971-06-27T00:59:56.237Z","1971-06-26","14:41",32,5,"partly cloudy","Haley","Schaden","40.9225000",-90.0144444,"Y","N","N","explained","disk"
"1970-10-15T02:42:38.681Z","1970-10-14","23:59",80,5,"snow","Jessica","Beahan","30.36742",-89.092816,"Y","N","N","explained","disk"
"2005-08-21T06:51:10.615Z","2005-08-18","23:46",60,5,"clear","Freddie","Lang","33.1191667",-117.0855556,"Y","N","N","unexplained","square"
"2009-10-28T08:46:38.552Z","2009-10-26","05:22",65,5,"stormy","Santiago","Abshire","45.4208333",-122.6694444,"Y","N","N","explained","circle"
"1983-06-14T08:11:28.766Z","1983-06-11","20:19",68,5,"rain","Claudine","Moen","41.3197222",-81.6269444,"Y","N","N","explained","circle"
"2006-06-07T13:42:30.161Z","2006-06-07","11:45",25,5,"fog","Reyes","Buckridge","35.6527778",-97.4777778,"Y","Y","N","explained","disk"
"2012-01-14T17:32:42.203Z","2012-01-14","14:43",70,5,"fog","Loren","Quitzon","44.1636111",-93.9991667,"Y","N","N","explained","disk"
"1994-05-11T16:54:17.467Z","1994-05-11","16:00",34,5,"stormy","Mckayla","O'Conner","42.5047222",-71.1961111,"Y","N","N","explained","disk"
"2006-02-10T18:20:16.675Z","2006-02-07","11:54",92,5,"snow","Adrianna","Walker","38.6272222",-90.1977778,"Y","Y","Y","explained","disk"
"2005-05-06T19:28:15.935Z","2005-05-06","15:17",78,5,"mostly cloudy","Ford","Runolfsdottir","44.9444444",-93.0930556,"Y","N","N","probable","triangle"
"1981-01-18T21:33:27.592Z","1981-01-14","02:50",53,5,"snow","Daren","Collier","42.1033333",-76.2625,"Y","N","N","explained","circle"
"1987-11-03T07:12:36.959Z","1987-11-03","02:21",93,5,"stormy","Dagmar","Spencer","30.1102778",-97.315,"Y","N","N","explained","circle"
"2000-12-03T22:12:07.276Z","2000-12-01","23:33",21,5,"partly cloudy","Ruthie","Gleichner","26.6583333",-80.2416667,"Y","Y","Y","explained","circle"
"2006-01-03T03:24:48.943Z","2005-12-31","17:12",48,5,"stormy","Trycia","Swift","34.0522222",-118.2427778,"Y","N","N","explained","disk"
"1984-08-14T09:50:37.459Z","1984-08-14","08:24",76,5,"fog","Rhett","Kuvalis","33.2147222",-97.1327778,"Y","N","N","unexplained","light"
"1970-09-10T11:14:03.890Z","1970-09-06","16:04",91,5,"mostly cloudy","Domenica","Hayes","49.883333",-97.166667,"Y","Y","Y","explained","disk"
"2012-12-02T10:05:04.224Z","2012-11-27","13:25",40,5,"stormy","Billy","Larkin","39.4586111",-82.2319444,"Y","Y","N","explained","disk"
"2003-06-07T21:11:04.292Z","2003-05-30","03:10",19,5,"partly cloudy","Jayce","Wilkinson","42.1391667",-87.9288889,"Y","N","N","unexplained","triangle"
"2013-09-06T05:51:11.410Z","2013-08-30","15:44",43,5,"stormy","Kaden","Mueller","38.2544444",-104.6086111,"Y","N","N","explained","disk"
"1999-10-16T08:21:38.948Z","1999-10-15","22:08",72,5,"clear","Theron","Rice","27.9655556",-82.8002778,"Y","N","N","explained","circle"
"1977-12-16T07:49:02.028Z","1977-12-16","01:30",68,5,"mostly cloudy","Demarco","Prohaska","45.9172222",-89.2441667,"Y","N","N","explained","disk"
"1984-09-09T08:42:19.237Z","1984-09-05","06:43",28,5,"fog","Jed","Tremblay","36.7277778",-110.2538889,"Y","N","N","explained","disk"
"2017-02-15T05:09:15.829Z","2017-02-11","08:07",6,5,"fog","Devyn","Kerluke","39.6133333",-105.0161111,"Y","N","N","explained","disk"
"1996-12-10T07:46:42.695Z","1996-12-07","23:56",48,5,"clear","Rudy","Emard","27.9472222",-82.4586111,"Y","N","N","explained","disk"
"1978-09-29T01:48:53.105Z","1978-09-27","13:59",29,5,"stormy","Reese","Williamson","40.1727778",-74.9930556,"Y","Y","N","explained","circle"
"2016-06-24T08:39:55.847Z","2016-06-22","15:20",32,5,"rain","Tomasa","Hammes","28.5380556",-81.3794444,"Y","N","N","explained","circle"
"1972-02-12T11:07:43.779Z","1972-02-10","20:53",87,5,"partly cloudy","Zane","Zboncak","31.2480556",-92.2097222,"Y","N","N","explained","disk"
"1996-06-16T13:30:25.488Z","1996-06-16","06:17",5,5,"stormy","Betsy","Rodriguez","34.1477778",-118.1436111,"Y","N","N","explained","disk"
"2017-07-06T21:17:31.865Z","2017-07-06","12:46",92,5,"stormy","Samantha","Schmitt","-20.917574",142.702796,"Y","N","N","unexplained","light"
"1987-09-08T16:09:01.832Z","1987-09-07","15:20",81,5,"partly cloudy","Kenneth","Rice","43.866667",-80,"Y","N","N","explained","disk"
"1991-05-09T14:57:36.417Z","1991-05-03","01:43",59,5,"mostly cloudy","Hallie","Emmerich","41.7013889",-71.1555556,"Y","N","N","explained","circle"
"2014-11-13T12:01:08.096Z","2014-11-09","07:44",34,5,"snow","Rosina","Casper","32.7152778",-117.1563889,"Y","N","N","explained","circle"
"1993-02-27T22:55:53.283Z","1993-02-26","11:36",48,5,"rain","Brannon","Ullrich","43.8522222",-69.6286111,"Y","N","N","probable","triangle"
"1995-04-10T07:17:16.978Z","1995-04-09","00:42",3,5,"snow","Regan","Hammes","42.4775000",-83.0277778,"Y","N","N","explained","circle"
"1996-10-16T06:05:56.856Z","1996-10-15","12:44",1,5,"rain","Kaley","Lowe","31.3363889",-81.9563889,"Y","N","N","unexplained","light"
"1970-06-02T09:36:00.235Z","1970-05-28","03:40",4,5,"rain","Daron","Haag","28.5380556",-81.3794444,"Y","N","N","explained","disk"
"1988-04-23T21:42:42.385Z","1988-04-21","03:43",58,5,"clear","Anahi","Schultz","41.6361111",-70.9347222,"Y","Y","Y","probable","sphere"
"2000-05-10T13:11:41.318Z","2000-05-10","08:24",42,5,"stormy","Alana","Littel","37.6391667",-120.9958333,"Y","N","N","explained","disk"
"2010-02-15T05:59:34.182Z","2010-02-13","22:00",43,5,"fog","Abbigail","Kiehn","42.5430556",-73.3241667,"Y","N","N","unexplained","square"
"1972-05-11T07:43:20.041Z","1972-05-10","19:44",13,5,"mostly cloudy","Sincere","Schowalter","37.4791667",-82.5188889,"Y","N","N","explained","circle"
"2008-12-23T03:01:35.012Z","2008-12-22","19:02",99,5,"rain","Coy","Zieme","40.3100000",-75.1302778,"Y","N","N","unexplained","square"
"1994-04-24T16:53:02.849Z","1994-04-24","00:33",45,5,"stormy","Mason","Pacocha","33.8883333",-118.3080556,"Y","N","N","unexplained","light"
"1991-08-07T09:38:37.108Z","1991-08-06","21:44",1,5,"clear","Caden","Ernser","41.3322222",-87.7852778,"Y","N","N","explained","circle"
"1987-02-26T04:47:29.656Z","1987-02-24","00:47",24,5,"rain","Alisha","Bailey","29.5633333",-95.2858333,"Y","Y","N","explained","circle"
"1980-09-20T06:35:14.310Z","1980-09-14","17:55",56,5,"stormy","Fae","Moen","43.5500000",-96.7,"Y","N","N","probable","sphere"
"2006-06-10T13:44:24.634Z","2006-06-09","09:39",62,5,"clear","Ariel","Heller","42.3516667",-71.8638889,"Y","Y","N","explained","circle"
"1989-01-12T08:12:49.222Z","1989-01-07","07:47",68,5,"snow","Lourdes","Cassin","41.7000000",-71.4166667,"Y","N","N","explained","disk"
"1990-11-14T21:08:43.532Z","1990-11-12","12:30",14,5,"fog","Filomena","Kohler","43.1775000",-85.2527778,"Y","N","N","explained","triangle"
"2008-11-02T01:41:18.237Z","2008-11-01","12:51",14,5,"stormy","Zelda","Beier","41.3197222",-81.6269444,"Y","N","N","explained","disk"
"1981-02-03T09:17:41.938Z","1981-01-27","16:50",69,5,"stormy","Dane","Witting","46.1336111",-100.1611111,"Y","N","N","explained","circle"
"1979-07-09T14:42:57.816Z","1979-07-05","11:24",90,5,"mostly cloudy","Tracey","Ryan","38.8338889",-104.8208333,"Y","N","N","explained","disk"
"2013-10-03T20:58:28.318Z","2013-09-30","23:07",66,5,"mostly cloudy","Emelie","Stokes","41.5119444",-82.9377778,"Y","N","N","explained","circle"
"2011-12-31T17:04:23.387Z","2011-12-26","01:52",42,5,"stormy","Filiberto","Lakin","34.5400000",-112.4677778,"Y","N","N","unexplained","light"
"1982-01-17T19:14:40.851Z","1982-01-14","22:30",8,5,"rain","Carlotta","Dooley","31.84694",120.872862,"Y","Y","N","explained","circle"
"2002-03-25T05:49:16.960Z","2002-03-19","22:23",23,5,"snow","Dario","Kuhic","-33.224584",151.221857,"Y","N","N","explained","circle"
"2014-10-29T06:21:00.838Z","2014-10-26","15:04",74,5,"fog","Laverne","Jenkins","41.2844444",-84.3558333,"Y","N","N","unexplained","square"
"1984-07-04T00:00:53.474Z","1984-07-03","17:59",88,5,"rain","Cooper","Hand","32.7152778",-117.1563889,"Y","Y","N","explained","circle"
"1985-08-29T20:57:13.914Z","1985-08-21","10:32",94,5,"snow","Janelle","Armstrong","32.7152778",-117.1563889,"Y","Y","N","explained","circle"
"1985-06-15T09:42:37.404Z","1985-06-13","00:13",16,5,"stormy","Verla","Connelly","34.7302778",-86.5861111,"Y","N","N","unexplained","square"
"1987-02-24T05:18:00.501Z","1987-02-18","20:12",96,5,"partly cloudy","Bennie","Gleichner","31.5544444",-110.3030556,"Y","N","N","explained","circle"
"2002-11-21T14:15:21.541Z","2002-11-21","06:31",2,5,"rain","Mario","Yundt","31.4172222",-89.5422222,"Y","N","N","explained","circle"
"1985-01-22T11:04:06.211Z","1985-01-21","09:30",68,5,"partly cloudy","Russ","Murray","47.1302778",-119.2769444,"Y","N","N","explained","disk"
"1998-02-15T01:57:34.146Z","1998-02-15","00:44",31,5,"clear","Marguerite","Ortiz","45.5",-73.583333,"Y","N","N","explained","circle"
"1984-06-24T14:47:21.866Z","1984-06-21","08:51",37,5,"rain","Lucious","Ankunding","42.2813889",-83.3863889,"Y","N","N","explained","disk"
"2009-12-24T17:46:59.277Z","2009-12-18","18:35",37,5,"snow","Reina","Harris","40.7027778",-74.3791667,"Y","N","N","explained","disk"
"1974-10-18T06:41:05.409Z","1974-10-17","08:00",52,5,"partly cloudy","Angie","Swaniawski","37.9577778",-121.2897222,"Y","N","N","explained","circle"
"2004-03-25T01:24:56.510Z","2004-03-21","20:09",23,5,"stormy","Kamille","Lang","42.188772",-120.345792,"Y","Y","Y","unexplained","square"
"1975-05-06T13:21:19.837Z","1975-05-03","21:49",43,5,"mostly cloudy","Emelia","Parker","36.7097222",-81.9775,"Y","N","N","probable","triangle"
"1979-11-15T00:09:04.028Z","1979-11-14","20:52",63,5,"mostly cloudy","Zetta","Smitham","37.4947222",-120.8455556,"Y","N","N","explained","circle"
"1981-06-17T02:28:00.697Z","1981-06-11","10:07",13,5,"fog","Lafayette","Koch","45.5236111",-122.675,"Y","N","N","unexplained","square"
"1975-06-04T17:10:10.265Z","1975-05-31","22:17",86,5,"mostly cloudy","Mose","Johnson","34.7033333",-113.6105556,"Y","N","N","explained","disk"
"1990-11-16T01:02:24.766Z","1990-11-13","19:29",84,5,"stormy","Keanu","Steuber","53.366667",-1.5,"Y","Y","N","probable","sphere"
"2015-07-24T10:18:26.778Z","2015-07-22","06:52",80,5,"fog","Geo","Ryan","43.866667",-78.933333,"Y","N","N","explained","disk"
"2015-07-03T10:28:19.917Z","2015-06-25","21:43",94,5,"partly cloudy","Lucy","Wehner","31.4636111",-100.4366667,"Y","N","N","explained","circle"
"1987-11-14T06:26:46.547Z","1987-11-13","12:06",21,5,"partly cloudy","Lora","Schmidt","40.4463889",-74.1786111,"Y","N","N","explained","circle"
